mal_id,title,title_english,title_japanese,title_synonyms,mal_url,image_url,type,source,episodes,status,airing,aired_from,aired_to,aired_string,duration,content_rating,score,scored_by,rank,popularity,members,favorites,season,year,broadcast_day,broadcast_time,studios,producers,licensors,genres,themes,demographics,opening_themes,ending_themes,synopsis,background,approved,trailer_url
56907,Koujo Denka no Kateikyoushi,Private Tutor to the Duke's Daughter,公女殿下の家庭教師,Tutor of the His Imperial Highness Princess,https://myanimelist.net/anime/56907/Koujo_Denka_no_Kateikyoushi,https://cdn.myanimelist.net/images/anime/1445/150685.jpg,TV,Light novel,12.0,Finished Airing,False,2025-07-06,2025-09-28,"Jul 6, 2025 to Sep 28, 2025",23 min per ep,PG-13 - Teens 13 or older,6.31,25951.0,8978.0,3263,59685,80,summer,2025.0,Sundays,01:30,Studio Blanc.,King Records|Kadokawa|Bit grooove promotion|GREE Entertainment,,Fantasy,,,,,"Despite being one of the most promising candidates, Allen fails the final exam for the position of royal court sorcerer, forcing him to abandon his ambitions and return home. Adding to his woes, he does not even have enough money for the train fare back, stranding him. With help from a former professor, Allen secures an unusual job offer: to be the private tutor of the daughter of Duke Howard, one of the kingdom's most powerful nobles.  The girl, Tina, however, has one critical flaw—she is completely unable to use magic. Though her academic prowess is nothing short of prodigious, intellect alone is not enough for the fast-approaching entrance exams to the prestigious Royal Academy. Moreover, countless magic instructors have tried to solve her problem and gave up in the process. To help Tina overcome her limitations, Allen must dig deeper into the roots of her magical inability, and, in doing so, uncover far more than he ever signed up for.  [Written by MAL Rewrite]","Each episode was streamed seven days in advance of the TV broadcast from June 29, 2025, on Crunchyroll, Muse Asia, and BiliBili. Regular broadcasting began on July 6, 2025.",True,
56923,Lv2 kara Cheat datta Motoyuusha Kouho no Mattari Isekai Life,Chillin' in Another World with Level 2 Super Cheat Powers,Lv2からチートだった元勇者候補のまったり異世界ライフ,The Laid-back Life in Another World of the Ex-Hero Candidate Who Turned out to be a Cheat from Level 2|Chillin Different World Life of the Ex-Brave Candidate was Cheat from Lv2,https://myanimelist.net/anime/56923/Lv2_kara_Cheat_datta_Motoyuusha_Kouho_no_Mattari_Isekai_Life,https://cdn.myanimelist.net/images/anime/1103/142513.jpg,TV,Light novel,12.0,Finished Airing,False,2024-04-08,2024-06-24,"Apr 8, 2024 to Jun 24, 2024",24 min per ep,PG-13 - Teens 13 or older,6.83,132034.0,5638.0,1101,256091,1096,spring,2024.0,Mondays,23:30,J.C.Staff,Pony Canyon|AT-X|Magic Capsule|KlockWorx|Docomo Anime Store|Overlap|Crunchyroll|Muse Communication|CTW,,Adventure|Fantasy|Romance,Isekai,,,,"When a humble merchant named Banaza is summoned to the magical kingdom of Klyrode in another world, the citizens hope he will become the hero who can take down the threatening Dark Army. Unfortunately, Banaza does not gain any exceptional powers at level one as hero candidates usually do, and he has no way of returning to his old world. As compensation, he is sent to live in a faraway forest. Upon arriving, Banaza levels up once and suddenly gains limitless powers that he now has no idea what to do with.  To avoid drawing attention, Banaza changes his appearance and assumes the name Flio. While away from home, he stumbles across a young demi-human girl named Fenrys, who is seemingly searching for the same forest Flio was sent to. However, she attacks him and reveals her true identity—a lupine demon. Luckily, Filo's unrivaled magic overpowers Fenrys, and she swears undying loyalty to him. However, Flio refuses to hold power over her; the two instead begin pretending to be a married couple and embark on a new life together.  [Written by MAL Rewrite]",,True,
56964,Raise wa Tanin ga Ii,Yakuza Fiancé: Raise wa Tanin ga Ii,来世は他人がいい,,https://myanimelist.net/anime/56964/Raise_wa_Tanin_ga_Ii,https://cdn.myanimelist.net/images/anime/1428/143773.jpg,TV,Manga,12.0,Finished Airing,False,2024-10-07,2024-12-23,"Oct 7, 2024 to Dec 23, 2024",23 min per ep,PG-13 - Teens 13 or older,7.18,64618.0,3791.0,1720,156271,810,fall,2024.0,Mondays,23:00,Studio Deen,Pony Canyon|Kodansha|Half H.P Studio|Tokyo MX|BS11|Crunchyroll|arma bianca|SKY Perfect Pictures,,Romance,Organized Crime,Seinen,,,"After years of animosity, the leaders of Osaka's Somei and Tokyo's Miyama yakuza groups have called a truce—by arranging an engagement between their respective grandchildren, Yoshino Somei and Kirishima Miyama. To this end, 17-year-old Yoshino moves to Tokyo to live with the Miyama family and attend school with her new fiancé. Although Kirishima is all smiles and perfectly polite, there is something unsettling about his demeanor that Yoshino cannot put her finger on.  Yoshino's suspicions are soon confirmed: despite his manners, Kirishima is a masochistic maniac. He hurts people without batting an eye and also revels in being punished verbally and physically himself. What he wants most is a spoiled and arrogant fiancée who will ruin his life. When Yoshino does not quite meet his expectations, he reveals his true colors and openly insults her. However, instead of running away in fear, Yoshino decides to take revenge by making Kirishima fall in love with her and then ruthlessly breaking his heart.  [Written by MAL Rewrite]",,True,
56980,Karasu wa Aruji wo Erabanai,Yatagarasu: The Raven Does Not Choose Its Master,烏は主を選ばない,The Crow Does Not Choose the Lord,https://myanimelist.net/anime/56980/Karasu_wa_Aruji_wo_Erabanai,https://cdn.myanimelist.net/images/anime/1084/142685.jpg,TV,Novel,20.0,Finished Airing,False,2024-04-06,2024-09-21,"Apr 6, 2024 to Sep 21, 2024",25 min per ep,PG-13 - Teens 13 or older,8.05,19342.0,655.0,3206,61869,514,spring,2024.0,Saturdays,23:45,Studio Pierrot,NHK|NHK Enterprises,,Drama|Fantasy,Historical|Mythology,,,,"In the Kingdom of Yamauchi, people have the ability to transform into three-legged crows known as yatagarasu. While the men plot over daily governance, women compete for the hand of Wakamiya, the crown prince who was selected as the Kinu, the servant to the Mountain God. Four young women arrive at the court to join the competition, including one named Asebi.  While the kind and innocent Asebi sticks out like a sore thumb compared to the other women, the crown prince has to fight for his place in the clan. Despite being born both to a concubine and as a second son, the royal priests still chose Wakamiya to be the Kinu over his older brother. This decision created a rift between the siblings while enraging Wakamiya's stepmother in the process.   When Yukiya, one of the teenage sons of the village chief, is sent to the palace to become Wakamiya's new attendant, the prince  is not pleased in the slightest. However, Yukiya's presence at the imperial courts is no mere coincidence.  [Written by MAL Rewrite]",,True,
57025,Tondemo Skill de Isekai Hourou Meshi 2,Campfire Cooking in Another World with My Absurd Skill Season 2,とんでもスキルで異世界放浪メシ2,Regarding the Display of an Outrageous Skill Which Has Incredible Powers|Tonsuki,https://myanimelist.net/anime/57025/Tondemo_Skill_de_Isekai_Hourou_Meshi_2,https://cdn.myanimelist.net/images/anime/1206/151772.jpg,TV,Light novel,12.0,Finished Airing,False,2025-10-08,2025-12-24,"Oct 8, 2025 to Dec 24, 2025",23 min per ep,PG-13 - Teens 13 or older,7.67,63021.0,1518.0,1874,140718,557,fall,2025.0,Wednesdays,00:00,MAPPA,dugout,,Adventure|Comedy|Fantasy|Gourmet,Isekai,,,,"After being summoned to another world, ordinary salaryman Tsuyoshi Mukouda has made a name for himself with his fabulous cooking. During his journey throughout different lands, he has even befriended the mythical wolf Fel and a slime named Sui. While enjoying a meal one day, the trio is interrupted by a tiny but rare pixie dragon who also wants a bite of their food. Like Fel and Sui, the dragon immediately falls in love with Mukouda's cooking and decides to become the man's familiar, receiving the name Dora-chan.  However, cooking is not Mukouda's only forte. His familiars' incredible strength constantly attracts the attention of guilds who ask for their help on different quests. In exchange, the guilds are able to process the game Mukouda and his familiars hunt, enabling their growing party to sample various kinds of monster meat. Continuing to travel around the world with his familiars, Mukouda always comes up with new mouth-watering recipes that will leave everyone hoping for a second serving.  [Written by MAL Rewrite]",,True,
57031,Vampire Dormitory,Vampire Dormitory,ヴァンパイア男子寮,Vampire Danshiryou|A Vampire Lives in the Dormitory,https://myanimelist.net/anime/57031/Vampire_Dormitory,https://cdn.myanimelist.net/images/anime/1375/141863.jpg,TV,Manga,12.0,Finished Airing,False,2024-04-07,2024-06-23,"Apr 7, 2024 to Jun 23, 2024",23 min per ep,PG-13 - Teens 13 or older,6.22,19958.0,9532.0,3375,56180,255,spring,2024.0,Sundays,23:30,Studio Blanc.,Dentsu|Kodansha|Avex Pictures|Crunchyroll,,Romance|Supernatural,Crossdressing|Love Polygon|Vampire,Shoujo,,,"Homeless and fresh out of employment, Mito Yamamoto faces familiar loneliness and despair. Luck is simply not on Mito's side; when he stumbles upon a cafe and cuts his hand, a strange server named Ruka Saotome licks the blood from his wound and even dramatically retches at its apparent disgusting taste. Offended and dispirited, Mito runs off to a bridge, hoping to put an end to his misery.  But when Mito accidentally slips, he is miraculously saved by Ruka, who reveals he is a vampire. Unable to drink blood from just any woman for mysterious reasons, Ruka proposes that Mito become his thrall—a vampire's human servant and primary source of food. In this deal, Ruka will shower Mito with love to sweeten his blood, and Mito will gain a warm place to call home.  However, there is an issue: Mito is a girl! Concealing her long, flowing hair and feminine body, Mito readily takes this chance and enrolls in the Hijirigaoka Boys' High School while working part-time at the cafe with Ruka. But the more Mito's bond with Ruka deepens, the more she struggles to hide her secret.  [Written by MAL Rewrite]",,True,
57058,"Ore wa Subete wo ""Parry"" suru: Gyaku Kanchigai no Sekai Saikyou wa Boukensha ni Naritai",I Parry Everything,俺は全てを【パリイ】する ～逆勘違いの世界最強は冒険者になりたい～,"I Will ""Parry"" All: The World's Strongest Man Wanna Be an Adventurer|I Parry Everything: What Do You Mean I'm the Strongest? I'm Not Even an Adventurer Yet!",https://myanimelist.net/anime/57058/Ore_wa_Subete_wo_Parry_suru__Gyaku_Kanchigai_no_Sekai_Saikyou_wa_Boukensha_ni_Naritai,https://cdn.myanimelist.net/images/anime/1747/143101.jpg,TV,Light novel,12.0,Finished Airing,False,2024-07-05,2024-09-20,"Jul 5, 2024 to Sep 20, 2024",24 min per ep,PG-13 - Teens 13 or older,6.86,109544.0,5480.0,1279,220189,718,summer,2024.0,Fridays,00:00,OLM,Mainichi Broadcasting System|Half H.P Studio|Earth Star Entertainment|Tokyo MX|BS11|JR East Marketing & Communications|MAGNET|AQUA ARIS|NetEase|Bandai Namco Filmworks,Sentai Filmworks,Action|Adventure|Fantasy,,,,,"The Kingdom of Clays faces a dire crisis: an assassination attempt has just been made on its own Princess Lynneburg, and its neighboring countries eye the aftermath like starving vultures, plotting the Kingdom's downfall. The ensuing conflict will shape the face of the continent for centuries to come...but Noor doesn't have a clue about any of that! Having freshly arrived at the royal capital after over a decade of rigorous, isolated training at his mountain home, he's dead set on achieving his childhood dream of becoming an adventurer, even if the only skills he possesses are useless ones. Sure, he can ""Parry"" thousands of swords in the span of a single breath, but everybody knows you need more than that if you want to be an adventurer! Our hero's road to making his dream come true will be long(?) and arduous(?)—but if there's one thing Noor's not afraid of, it's some good ol' fashioned hard work!  (Source: J-Novel Club)",,True,
57066,Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka V: Houjou no Megami-hen,Is It Wrong to Try to Pick Up Girls in a Dungeon? V,ダンジョンに出会いを求めるのは間違っているだろうかV 豊穣の女神篇,DanMachi 5th Season|Is It Wrong That I Want to Meet You in a Dungeon 5th Season,https://myanimelist.net/anime/57066/Dungeon_ni_Deai_wo_Motomeru_no_wa_Machigatteiru_Darou_ka_V__Houjou_no_Megami-hen,https://cdn.myanimelist.net/images/anime/1299/144738.jpg,TV,Light novel,15.0,Finished Airing,False,2024-10-05,2025-03-07,"Oct 5, 2024 to Mar 7, 2025",23 min per ep,PG-13 - Teens 13 or older,7.89,94392.0,930.0,1275,221307,1193,fall,2024.0,Saturdays,00:30,J.C.Staff,Movic|Warner Bros. Japan|KlockWorx|Hakuhodo DY Music & Pictures|Egg Firm|FuRyu|SB Creative|GREE Entertainment,Sentai Filmworks,Action|Adventure|Fantasy,,,,,"Goddess Festival—A fruit festival that brings the labyrinth city of Orario to life. Goddesses symbolizing fertility are enshrined on the altar, and among them is the Goddess of Beauty. Bell Cranel, who has survived and returned to his daily life from the dead depths of the dungeon, is here and ready to enjoy the bustle of the Goddess Festival until he receives a letter from a girl at a small bar in a corner of Orario—""To Mr. Bell, please go on a date with just the two of us at the upcoming Goddess Festival. From Syr."" Syr's single-minded determination will drive both Bell and the labyrinth city crazy. Meanwhile, the Einherjar, the warriors who claim to be the ""strongest,"" are now suddenly on the move...  (Source: HIDIVE)",,True,
57100,The New Gate,The New Gate,THE NEW GATE,,https://myanimelist.net/anime/57100/The_New_Gate,https://cdn.myanimelist.net/images/anime/1898/141857.jpg,TV,Light novel,12.0,Finished Airing,False,2024-04-14,2024-06-30,"Apr 14, 2024 to Jun 30, 2024",23 min per ep,PG-13 - Teens 13 or older,6.46,70694.0,8065.0,1745,153525,425,spring,2024.0,Sundays,01:30,Yokohama Animation Lab|Cloud Hearts,Mainichi Broadcasting System|KlockWorx|King Records|MAGNET|CTW|AlphaPolis|Studio Bus,,Action|Adventure|Fantasy,Isekai,,,,"Trapped with thousands of people in The New Gate, a virtual reality game, the elite player Shinya Kiritani resolves to clear the game and finally return home. However, after he manages to single-handedly defeat the final boss, Shinya is transported to a new world—seemingly indistinguishable from the one he just escaped.  Shinya discovers that as long as the game menu and his skills are unchanged, he cannot leave this oddly familiar world. In his search of a way to break out from this new dimensional prison, Shinya encounters Tiera Lucent, a hotel receptionist who happens to be a protégée of Schnee Raizar—one of Shinya's former party members. With this glimmer of hope, Shinya strives to reunite with Schnee and find out the truth about The New Gate.  [Written by MAL Rewrite]",,True,
57181,Ao no Hako,Blue Box,アオのハコ,,https://myanimelist.net/anime/57181/Ao_no_Hako,https://cdn.myanimelist.net/images/anime/1341/145349.jpg,TV,Manga,25.0,Finished Airing,False,2024-10-03,2025-03-27,"Oct 3, 2024 to Mar 27, 2025",23 min per ep,PG-13 - Teens 13 or older,8.16,155381.0,497.0,834,336494,4527,fall,2024.0,Thursdays,23:56,Telecom Animation Film,TBS|Magic Capsule|TOHO animation|Shueisha|TMS Music|Unlimited Produce by TMS,,Romance|Sports,Love Polygon|School|Team Sports,Shounen,,,"Every morning, incoming first-year Taiki Inomata hurries to his high school gym in order to further refine his badminton skills. However, his true motivation stems from sharing the otherwise empty gym with second-year Chinatsu Kano, Taiki's crush and the star player of the girls' basketball team. Although Chinatsu seems unapproachable, Taiki gradually finds opportunities to get to know her little by little.  Unbeknownst to Taiki, his tireless work ethic and admiration motivate Chinatsu to work harder and strive to achieve her greatest ambitions. When her family must suddenly move overseas for work, Chinatsu decides to remain in Japan and shoot for victory at the national level. With nowhere to stay, she is taken in by Taiki's mother, who is longtime friends with Chinatsu's own. Overwhelmed with the new reality of living alongside the girl he loves, Taiki resolves to join Chinatsu at the national level in his own sport—and grow closer to her in the process.  Still, despite being good enough to catch his coach's eye, Taiki must fight an uphill battle to qualify for a spot on the starting team. Cheered on by both Chinatsu and gymnast Hina Chouno, his childhood friend, Taiki aims to make a name for himself among his powerful upperclassmen.  [Written by MAL Rewrite]",,True,
57217,Katsute Mahou Shoujo to Aku wa Tekitai shiteita.,The Magical Girl and the Evil Lieutenant Used to Be Archenemies,かつて魔法少女と悪は敵対していた。,Mahoaku|The Former Magical Girl & Evil Enemy|The Magical Girl and Evil Officer|Beauty and the Beast,https://myanimelist.net/anime/57217/Katsute_Mahou_Shoujo_to_Aku_wa_Tekitai_shiteita,https://cdn.myanimelist.net/images/anime/1653/143959.jpg,TV,Manga,12.0,Finished Airing,False,2024-07-09,2024-09-24,"Jul 9, 2024 to Sep 24, 2024",12 min per ep,PG-13 - Teens 13 or older,7.55,39150.0,1934.0,2300,106248,499,summer,2024.0,Tuesdays,22:45,Bones,Square Enix|Shochiku|AT-X|Tohokushinsha Film Corporation|Avex Pictures|Marui Group,,Comedy|Romance,Mahou Shoujo,Shounen,,,"An evil army is leading a ground invasion against Earth, and their Lieutenant Shun Miller is determined to wreak havoc upon the populace. Miller's ruthless reputation strikes fear even into the hearts of his own subordinates, making him the perfect leader of a charge against a city protected by a powerful magical girl, Byakuya Mimori. However, his attack comes to a halt on the day of their first encounter—because he unexpectedly falls in love with Byakuya at first sight!  Overcome by Byakuya's adorably delicate innocence, Miller begins to shower her with gifts and kindness. But Miller soon learns that Byakuya's Angel—the cat-like familiar who turned her into a magical girl—has been exploiting and manipulating her all along. This discovery solidifies Miller's resolve to ensure Byakuya goes on to lead a happier life, but as the war continues, they wonder if their blossoming affection can overcome the reality of their differences.  [Written by MAL Rewrite]",,True,
57334,Dandadan,Dan Da Dan,ダンダダン,,https://myanimelist.net/anime/57334/Dandadan,https://cdn.myanimelist.net/images/anime/1584/143719.jpg,TV,Manga,12.0,Finished Airing,False,2024-10-04,2024-12-20,"Oct 4, 2024 to Dec 20, 2024",23 min per ep,R - 17+ (violence & profanity),8.41,599630.0,217.0,199,982246,15714,fall,2024.0,Fridays,00:26,Science SARU,Aniplex|Dentsu|Shogakukan-Shueisha Productions|Mainichi Broadcasting System|Shueisha,GKIDS,Action|Comedy|Supernatural,,Shounen,,,"Reeling from her recent breakup, Momo Ayase, a popular high schooler, shows kindness to her socially awkward schoolmate, Ken Takakura, by standing up to his bullies. Takakura misunderstands her intentions, believing he has made a new friend who shares his obsession with aliens and UFOs. However, Momo's own eccentric occult beliefs lie in the supernatural realm; she thinks aliens do not exist. A rivalry quickly brews as each becomes determined to prove the other wrong.  Despite their initial clash over their opposing beliefs, Momo and Takakura form an unexpected but intimate friendship, a bond forged in a series of supernatural battles and bizarre encounters with urban legends and paranormal entities. As both develop unique superhuman abilities, they learn to supplement each other's weaknesses, leading them to wonder if their newfound partnership may be about more than just survival.  [Written by MAL Rewrite]",Dandadan aired on MBS and TBS' Super Animeism Turbo block.,True,
57362,Hoshifuru Oukoku no Nina,Nina the Starry Bride,星降る王国のニナ,Nina of the Starry Kingdom,https://myanimelist.net/anime/57362/Hoshifuru_Oukoku_no_Nina,https://cdn.myanimelist.net/images/anime/1436/144553.jpg,TV,Manga,12.0,Finished Airing,False,2024-10-10,2024-12-26,"Oct 10, 2024 to Dec 26, 2024",23 min per ep,PG-13 - Teens 13 or older,7.4,27452.0,2581.0,2994,69894,435,fall,2024.0,Thursdays,22:00,Signal.MD,Kodansha|flying DOG|Nikkatsu|Crunchyroll|DMM.com|Kadokawa Media House|arma bianca|Bit grooove promotion|BS Asahi,,Fantasy|Romance,,Josei,,,"On the dusty streets of the castle town Dayah in the Fortna Kingdom, a young orphan named Nina steals for survival. Experiencing one tragedy after another, she has little to hope for in her life. Believing it best for Nina, her closest friend, Saji, hands her over to Second Prince Azure Seth Fortna, who has been searching for someone with unique and intense deep-blue eyes—just like Nina's.  The kingdom's princess, the revered Astral Priestess Alisha, has recently died on her way to the Galgada Kingdom, where she was to marry the tyrant First Prince Sett. However, her death is concealed for political reasons, and that is where Nina needs to step in. With nowhere else to go and no one to turn to, Nina assumes Alisha's identity and future duties. But with each moment spent with Azure, Nina feels herself drawn to his warmth, fearing that once she is wed to another, nobody will remain to remember her true self.  [Written by MAL Rewrite]","Each episode was streamed three days in advance of the TV broadcast on Crunchyroll and ABEMA starting on October 7, 2024. Regular broadcasting began on October 10, 2024.",True,
57380,Isekai Yururi Kikou: Kosodate shinagara Boukensha shimasu,A Journey Through Another World: Raising Kids While Adventuring,異世界ゆるり紀行 ～子育てしながら冒険者します～,Iseyuru|Isekai Yururi Kikou: Raising Children While Being an Adventurer,https://myanimelist.net/anime/57380/Isekai_Yururi_Kikou__Kosodate_shinagara_Boukensha_shimasu,https://cdn.myanimelist.net/images/anime/1690/141987.jpg,TV,Light novel,12.0,Finished Airing,False,2024-07-08,2024-09-23,"Jul 8, 2024 to Sep 23, 2024",23 min per ep,PG-13 - Teens 13 or older,6.67,43954.0,6649.0,2406,99369,339,summer,2024.0,Mondays,01:50,EMT Squared,Genco|MediaNet|Ai Addiction|Crunchyroll|U-NEXT|Muse Communication|NetEase|AlphaPolis|Three S Studio|Dreamusic|Team-MAX,,Adventure|Fantasy,Childcare|Isekai,,,,"Due to a careless mistake, god of wind Silphyleel unintentionally kills a 28-year-old man named Takumi Kayano. Unfortunately, Silphyleel cannot return Takumi to Earth. Instead, the deity reincarnates Takumi into the fantasy world of Etelldia.  Equipped with an assortment of magical powers and bottomless inventory, Takumi spawns in the Forest of Gaia, where high-level monsters roam free. There, he meets five-year-old twins who, despite the dangerous environment, are still alive thanks in part to their extraordinary physical strength. Takumi decides to take them under his wing, naming them Allen and Elena. As the trio embarks on their grand adventure in Etelldia, their very existence may impact the world's destiny.  [Written by MAL Rewrite]","Beginning from episode 2, each episode was streamed one week in advance of the TV broadcast from July 8, 2024, on U-NEXT and Anime Houdai. Regular broadcasting began July 8, 2024.",True,
57433,Seishun Buta Yarou wa Santa Claus no Yume wo Minai,Rascal Does Not Dream of Santa Claus,青春ブタ野郎はサンタクロースの夢を見ない,Seishun Buta Yarou: Daigakusei-hen,https://myanimelist.net/anime/57433/Seishun_Buta_Yarou_wa_Santa_Claus_no_Yume_wo_Minai,https://cdn.myanimelist.net/images/anime/1823/149858.jpg,TV,Light novel,13.0,Finished Airing,False,2025-07-05,2025-09-27,"Jul 5, 2025 to Sep 27, 2025",24 min per ep,PG-13 - Teens 13 or older,8.17,71618.0,493.0,1295,217233,1135,summer,2025.0,Saturdays,23:30,CloverWorks,Aniplex|Half H.P Studio|Tokyo MX|Nagoya Broadcasting Network|BS11|ABC Animation|Kadokawa,,Drama|Romance|Supernatural,School,,,,"After surviving the entrance exams, Sakuta Azusagawa has finally enrolled in the same university as his girlfriend, Mai Sakurajima. He is gradually getting used to the unfamiliar environment as he attends student gatherings and makes new acquaintances. Everything seems to be going smoothly until Sakuta's friend and Sweet Bullet idol group member Uzuki Hirokawa begins acting out.  With fellow Sweet Bullet member Nodoka Toyohama pleading for his help, Sakuta realizes that he has stumbled upon another case of the inexplicable Puberty Syndrome—Uzuki is feeling pressured by the sudden surge of popularity and rumors of a potential solo career. While Sakuta searches for a solution, another occurrence of Puberty Syndrome gradually emerges from the shadows.  [Written by MAL Rewrite]","Seishun Buta Yarou wa Santa Claus no Yume wo Minai was released on Blu-ray and DVD in four volumes from September 17, 2025, to December 24, 2025.",True,
57466,Honzuki no Gekokujou: Shisho ni Naru Tame ni wa Shudan wo Erandeiraremasen - Ryoushu no Youjo,Ascendance of a Bookworm: Adopted Daughter of an Archduke,本好きの下剋上 ～司書になるためには手段を選んでいられません～ 領主の養女,Ascendance of a Bookworm 4th Season|Honzuki no Gekokujou 4th Season,https://myanimelist.net/anime/57466/Honzuki_no_Gekokujou__Shisho_ni_Naru_Tame_ni_wa_Shudan_wo_Erandeiraremasen_-_Ryoushu_no_Youjo,https://cdn.myanimelist.net/images/anime/1371/155054.jpg,TV,Light novel,,Currently Airing,True,2026-04-04,,"Apr 4, 2026 to ?",23 min,PG-13 - Teens 13 or older,7.91,6818.0,881.0,2829,76685,318,spring,2026.0,Saturdays,17:30,Wit Studio,Yomiuri Telecasting|Shochiku|Movic|KlockWorx|flying DOG|Yomiuri TV Enterprise|TO Books,,Fantasy,Isekai|Reincarnation,,,,Anime adaptation of part three of the Honzuki no Gekokujou light novel.,,True,
57524,Make Heroine ga Oosugiru!,Makeine: Too Many Losing Heroines!,負けヒロインが多すぎる！,Makeine,https://myanimelist.net/anime/57524/Make_Heroine_ga_Oosugiru,https://cdn.myanimelist.net/images/anime/1332/143513.jpg,TV,Light novel,12.0,Finished Airing,False,2024-07-14,2024-09-29,"Jul 14, 2024 to Sep 29, 2024",24 min per ep,PG-13 - Teens 13 or older,8.08,177085.0,617.0,832,336767,3650,summer,2024.0,Sundays,00:30,A-1 Pictures,Aniplex|Yomiuri Telecasting|Tokyo MX|Good Smile Company|BS11|Contents Seed|INSPION Edge|JR Tokai Agency,,Award Winning|Comedy|Romance,School,,,,"Despite not understanding much about fleeting teen romance, first-year high school student Kazuhiko Nukumizu still wonders how he would react if his life were to be turned into a love story. Regardless, as a self-proclaimed ""background character,"" Nukumizu is satisfied continuing his life as an introvert with a negligible social life. However, he suddenly finds himself too close to the spotlight when he witnesses his popular classmate Anna Yanami be rejected by her childhood friend in the middle of a family restaurant.   While Nukumizu wishes he could just forget what he saw and move on, Anna ends up forcefully confiding herself in Nukumizu, lamenting her status as a childhood friend fated to have her beloved stolen. As he becomes dragged into Anna's situation, Nukumizu soon gets caught up in the relationship drama of two more girls: Lemon Yakishio, an outgoing member of the track and field club; and Chika Komari, a shy member of the literature club. Now thrust out of his comfort zone, Nukumizu finds himself a major character in the lives of too many losing heroines.   [Written by MAL Rewrite]",,True,
57554,Rurouni Kenshin: Meiji Kenkaku Romantan - Kyoto Douran,Rurouni Kenshin: Kyoto Disturbance,るろうに剣心 -明治剣客浪漫譚- 京都動乱,Rurouni Kenshin Season 2,https://myanimelist.net/anime/57554/Rurouni_Kenshin__Meiji_Kenkaku_Romantan_-_Kyoto_Douran,https://cdn.myanimelist.net/images/anime/1314/145530.jpg,TV,Manga,23.0,Finished Airing,False,2024-10-04,2025-03-21,"Oct 4, 2024 to Mar 21, 2025",22 min per ep,R - 17+ (violence & profanity),7.77,24480.0,1238.0,3176,63148,278,fall,2024.0,Fridays,00:55,LIDENFILMS,Aniplex|Dentsu|Fuji TV|Shueisha,Aniplex of America,Action,Historical|Samurai,Shounen,,,"After living peaceful days at the Kamiya dojo, Kenshin Himura finds himself at a crucial crossroads, as his vow to never end a life is put to the ultimate test.  Following the murder of his former commander, he now has to retread the road of violence and blood to take down Makoto Shishio—the assassin prodigy who calls himself the notorious Battousai's successor. With ambitions to overthrow the Meiji government and establish his dominion in Kyoto, Shishio has meticulously schemed for a decade, building a formidable anti-government military force. Now, Shishio has turned his sights toward recruiting Aoshi Shinomori, a cold-blooded killer and the former leader of the legendary Oniwaban Group warriors.  As Kenshin travels through a village abandoned by the government and currently under the iron fist of Shishio's henchmen, he is determined to prevent the country from spiraling back into civil war. He allies with his former rival, Hajime Saitou, forging a fragile partnership in a battle against Shishio's empire that will determine the fate of Japan.  [Written by MAL Rewrite]","Rurouni Kenshin: Meiji Kenkaku Romantan - Kyoto Douran aired on Fuji TV's noitaminA block. It was released on Blu-ray and DVD in four volumes from January 29, 2025, to July 30, 2025. The series adapts the Rurouni Kenshin: Meiji Kenkaku Romantan manga's Kyoto arc starting from volume 8.",True,
57555,Chainsaw Man Movie: Reze-hen,Chainsaw Man – The Movie: Reze Arc,劇場版 チェンソーマン レゼ篇,Gekijouban Chainsaw Man: Reze-hen,https://myanimelist.net/anime/57555/Chainsaw_Man_Movie__Reze-hen,https://cdn.myanimelist.net/images/anime/1763/150638.jpg,Movie,Manga,1.0,Finished Airing,False,2025-09-19,,"Sep 19, 2025",1 hr 39 min,R - 17+ (violence & profanity),9.07,312103.0,4.0,537,487920,13952,,,,,MAPPA,,,Action|Fantasy,Gore|Urban Fantasy,Shounen,,,"Despite the immediate challenges following becoming a devil hunter with the Public Safety Bureau, Denji has quickly adapted to his new life and responsibilities. As the chaos of Denji's first ordeal with Public Safety settles down, the elite devil hunter Makima decides to take Denji out on a date. Although the date strengthens his affection for Makima and he swears to not fall in love with anyone else, Denji soon finds himself in a tricky situation when he meets a seemingly innocent cafe worker named Reze.  With her forward and flirty demeanor, Reze immediately captures Denji's heart, driving him to frequent the cafe where she works and deepen his relationship with her. However, Denji is completely oblivious to the fact that meeting Reze might have grave consequences beyond simply deciding which woman his heart belongs to.   [Written by MAL Rewrite]",,True,
